"createDt","stdDay","deathCnt","defCnt","incDec","isolClearCnt","localOccCnt","overFlowCnt","qurRate","gubun","gubunEn","seq","accumulatedFirstCnt","accumulatedSecondCnt","accumulatedThirdCnt","firstCnt","id","secondCnt","sido","thirdCnt","totalFirstCnt","totalSecondCnt","totalThirdCnt"
"2020-02-14","2020년 02월 14일 00시",0,28,0,7,0,0,"0.00","합계","Total",494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-13","2020년 02월 13일 00시",0,28,0,7,0,0,"0.00","합계","Total",475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-12","2020년 02월 12일 00시",0,28,0,4,0,0,"0.00","합계","Total",456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-11","2020년 02월 11일 00시",0,28,0,4,0,0,"0.00","합계","Total",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-10","2020년 02월 10일 00시",0,28,1,3,1,0,"0.00","합계","Total",418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-09","2020년 02월 09일 00시",0,27,3,2,1,2,"0.00","합계","Total",399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-08","2020년 02월 08일 00시",0,24,0,2,0,0,"0.00","합계","Total",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-07","2020년 02월 07일 00시",0,24,0,2,0,0,"0.00","합계","Total",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-06","2020년 02월 06일 00시",0,24,3,0,1,2,"0.00","합계","Total",342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-05","2020년 02월 05일 00시",0,21,5,0,3,2,"0.00","합계","Total",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-04","2020년 02월 04일 00시",0,16,1,0,0,1,"0.00","합계","Total",304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-03","2020년 02월 03일 00시",0,15,0,0,0,0,"0.00","합계","Total",285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-02","2020년 02월 02일 00시",0,15,3,0,1,2,"0.00","합계","Total",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-02-01","2020년 02월 01일 00시",0,12,1,0,0,1,"0.00","합계","Total",247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-31","2020년 01월 31일 00시",0,11,4,0,3,1,"0.00","합계","Total",228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-30","2020년 01월 30일 00시",0,7,3,0,1,2,"0.00","합계","Total",209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-29","2020년 01월 29일 00시",0,4,0,0,0,0,"0.00","합계","Total",190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-28","2020년 01월 28일 00시",0,4,0,0,0,0,"0.00","합계","Total",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-27","2020년 01월 27일 00시",0,4,1,0,0,1,"0.00","합계","Total",152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-26","2020년 01월 26일 00시",0,3,1,0,0,1,"0.00","합계","Total",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-25","2020년 01월 25일 00시",0,2,0,0,0,0,"0.00","합계","Total",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-24","2020년 01월 24일 00시",0,2,1,0,0,1,"0.00","합계","Total",95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-23","2020년 01월 23일 00시",0,1,0,0,0,0,"0.00","합계","Total",76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-22","2020년 01월 22일 00시",0,1,0,0,0,0,"0.00","합계","Total",57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-21","2020년 01월 21일 00시",0,1,0,0,0,0,"0.00","합계","Total",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-01-20","2020년 01월 20일 00시",0,1,0,0,0,1,"0.00","합계","Total",19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
